,vacancy_name,vacancy_link,employer_link,salary_min,salary_max,salary_unit
214,Программист Python,https://ekaterinburg.hh.ru/vacancy/37045645?query=python,https://hh.ru/employer/1685100,,120000.0,руб.
215,Python Developer,https://ekaterinburg.hh.ru/vacancy/38163952?query=python,https://hh.ru/employer/1942330?dpt=1942330-1942330-ofis,,,
216,QA automation (Python),https://ekaterinburg.hh.ru/vacancy/38845801?query=python,https://hh.ru/employer/139,,,
217,Разработчик Python,https://ekaterinburg.hh.ru/vacancy/38564115?query=python,https://hh.ru/employer/1438734,,,
218,QA/Автотестировщик (Python или C++),https://ekaterinburg.hh.ru/vacancy/38243204?query=python,https://hh.ru/employer/1057,,,
219,Разработчик Python,https://ekaterinburg.hh.ru/vacancy/38649420?query=python,https://hh.ru/employer/2733062,,,
220,Программист MQL4/5 + Python,https://ekaterinburg.hh.ru/vacancy/38536187?query=python,https://hh.ru/employer/3156742,68000.0,,руб.
221,Преподаватель Python для Data Science,https://ekaterinburg.hh.ru/vacancy/38812141?query=python,https://hh.ru/employer/2863076,,,
222,QA automation (Python),https://ekaterinburg.hh.ru/vacancy/38802590?query=python,https://hh.ru/employer/139,,,
223,Инженер-программист Python (data science),https://ekaterinburg.hh.ru/vacancy/38711634?query=python,https://hh.ru/employer/2393,,,
224,Python разработчик,https://ekaterinburg.hh.ru/vacancy/37985565?query=python,https://hh.ru/employer/2628219,,,
225,Python / Django fullstack разработчик,https://ekaterinburg.hh.ru/vacancy/37797391?query=python,https://hh.ru/employer/733833,,,
226,Senior разработчик Python/ Разработчик Python,https://ekaterinburg.hh.ru/vacancy/38405410?query=python,https://hh.ru/employer/644,,,
227,Python разработчик (backend),https://ekaterinburg.hh.ru/vacancy/38109909?query=python,https://hh.ru/employer/145408,,,
228,Python developer,https://ekaterinburg.hh.ru/vacancy/38585249?query=python,https://hh.ru/employer/4357678,,,
229,Python Developer SberDevices,https://ekaterinburg.hh.ru/vacancy/38576137?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
230,Full-Stack Web-Developer (Python / Odoo),https://ekaterinburg.hh.ru/vacancy/34649894?query=python,https://hh.ru/employer/2209685,100000.0,200000.0,руб.
231,PHP-разработчик,https://ekaterinburg.hh.ru/vacancy/39105275?query=python,https://hh.ru/employer/996312,150000.0,,руб.
232,Системный администратор Linux,https://ekaterinburg.hh.ru/vacancy/39151425?query=python,https://hh.ru/employer/2669,,140000.0,руб.
233,"Senior Software Engineer, Database Engineering (Cube.js Core)",https://ekaterinburg.hh.ru/vacancy/36976348?query=python,https://hh.ru/employer/4573853,6000.0,,USD
234,Linux/Unix администратор,https://ekaterinburg.hh.ru/vacancy/38613209?query=python,https://hh.ru/employer/2523?dpt=2523-2523-itsfera,,,
235,Аналитик,https://ekaterinburg.hh.ru/vacancy/39122970?query=python,https://hh.ru/employer/76334,100000.0,,руб.
236,Neural network engineer/AI implementation engineer,https://ekaterinburg.hh.ru/vacancy/39082011?query=python,https://hh.ru/employer/4925,,,
237,Продуктовый Аналитик / Product Analyst,https://ekaterinburg.hh.ru/vacancy/38480330?query=python,https://hh.ru/employer/2587283,150000.0,180000.0,руб.
238,Риск-аналитик,https://ekaterinburg.hh.ru/vacancy/39062880?query=python,https://hh.ru/employer/4321778,200000.0,,руб.
239,Преподаватель робототехники и программирования,https://ekaterinburg.hh.ru/vacancy/39045596?query=python,https://hh.ru/employer/3679132,60000.0,100000.0,руб.
240,Стажер-разработчик Python,https://ekaterinburg.hh.ru/vacancy/38993152?query=python,https://hh.ru/employer/1978012,,70000.0,руб.
241,Программист Python,https://ekaterinburg.hh.ru/vacancy/39022354?query=python,https://hh.ru/employer/4789182,35000.0,60000.0,руб.
242,Junior Python Developer,https://ekaterinburg.hh.ru/vacancy/38930875?query=python,https://hh.ru/employer/3218306,,30000.0,руб.
243,Стажер-тестировщик,https://ekaterinburg.hh.ru/vacancy/39010651?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-dev,,,
244,Стажер-разработчик Python,https://ekaterinburg.hh.ru/vacancy/38462015?query=python,https://hh.ru/employer/3329732,,,
245,Разработчик Python,https://ekaterinburg.hh.ru/vacancy/37415007?query=python,https://hh.ru/employer/1510254,150000.0,200000.0,руб.
246,Senior Python Developer (ML/Модерация),https://ekaterinburg.hh.ru/vacancy/38936126?query=python,https://hh.ru/employer/1429999,,,
247,Разработчик Data Science / Computer Vision,https://ekaterinburg.hh.ru/vacancy/39138114?query=python,https://hh.ru/employer/3416030,150000.0,180000.0,руб.
248,Тестировщик ПО,https://ekaterinburg.hh.ru/vacancy/38779734?query=python,https://hh.ru/employer/2754726,,,
249,ML-инженер в команду Big Data,https://ekaterinburg.hh.ru/vacancy/38804808?query=python,https://hh.ru/employer/4181,,,
250,Data Scientist (computer vision),https://ekaterinburg.hh.ru/vacancy/36997030?query=python,https://hh.ru/employer/3297595,,,
251,Data Engineer,https://ekaterinburg.hh.ru/vacancy/37455410?query=python,https://hh.ru/employer/1833,,,
252,Data Engineer,https://ekaterinburg.hh.ru/vacancy/38936444?query=python,https://hh.ru/employer/3380507,,,
253,Специалист по машинному обучению / Machine Learning Engineer,https://ekaterinburg.hh.ru/vacancy/38637607?query=python,https://hh.ru/employer/1885395,,,
254,Data Scientist/ML Engineer,https://ekaterinburg.hh.ru/vacancy/38645097?query=python,https://hh.ru/employer/103944,,,
255,Senior Data Scientist (Machine Learning),https://ekaterinburg.hh.ru/vacancy/39080619?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
256,Senior Data Science Engineer,https://ekaterinburg.hh.ru/vacancy/38895525?query=python,https://hh.ru/employer/5135,,,
257,Тестировщик (автоматизация),https://ekaterinburg.hh.ru/vacancy/38960233?query=python,https://hh.ru/employer/17554,,,
258,Data science,https://ekaterinburg.hh.ru/vacancy/39147890?query=python,https://hh.ru/employer/1521936,,,
259,Data Scientist,https://ekaterinburg.hh.ru/vacancy/39051168?query=python,https://hh.ru/employer/4740975,,,
260,"Full stack Developer Security Big Data (Python, JavaScript)",https://ekaterinburg.hh.ru/vacancy/38307781?query=python,https://hh.ru/employer/1057,,,
261,DevOps (Big Data),https://ekaterinburg.hh.ru/vacancy/37386905?query=python,https://hh.ru/employer/4543942,,,
262,Тестировщик ПО (автоматическое тестирование),https://ekaterinburg.hh.ru/vacancy/38763240?query=python,https://hh.ru/employer/3856919,,150000.0,руб.
263,Data Engineer,https://ekaterinburg.hh.ru/vacancy/38762393?query=python,https://hh.ru/employer/23040,,,
264,Django разработчик (удаленно),https://ekaterinburg.hh.ru/vacancy/38616566?query=python,https://hh.ru/employer/4769783,,,
265,Research Python developer - RiskEngine,https://ekaterinburg.hh.ru/vacancy/38635899?query=python,https://hh.ru/employer/1641540,220000.0,,руб.
266,Data инженер (Big data),https://ekaterinburg.hh.ru/vacancy/38824485?query=python,https://hh.ru/employer/7172?dpt=7172-7172-it,,,
267,Разработчик / Инженер-программист (Python),https://ekaterinburg.hh.ru/vacancy/37974631?query=python,https://hh.ru/employer/656166,,230000.0,руб.
268,Python-разработчик (Senior),https://ekaterinburg.hh.ru/vacancy/36806796?query=python,https://hh.ru/employer/563765,,,
269,Back-end javascript программист,https://ekaterinburg.hh.ru/vacancy/39080053?query=python,https://hh.ru/employer/2584006,130000.0,150000.0,руб.
270,Web-программист (удаленно),https://ekaterinburg.hh.ru/vacancy/38826496?query=python,https://hh.ru/employer/4269199,30000.0,,руб.
271,Junior Data Scientist,https://ekaterinburg.hh.ru/vacancy/39156603?query=python,https://hh.ru/employer/1994,,,
272,Data Scientist,https://ekaterinburg.hh.ru/vacancy/39126398?query=python,https://hh.ru/employer/2887273,100000.0,,руб.
273,Специалист по Data Science / Data scientist / Data Engineer,https://ekaterinburg.hh.ru/vacancy/39126680?query=python,https://hh.ru/employer/5402,,,
274,Senior Python Web Developer (Django/Flask),https://ekaterinburg.hh.ru/vacancy/38168318?query=python,https://hh.ru/employer/7643,,,
275,Senior Python developer,https://ekaterinburg.hh.ru/vacancy/37551713?query=python,https://hh.ru/employer/3853446,,,
276,QA Automation Engineer,https://ekaterinburg.hh.ru/vacancy/38820664?query=python,https://hh.ru/employer/1421595,,,
277,Тестировщик ПО,https://ekaterinburg.hh.ru/vacancy/39062900?query=python,https://hh.ru/employer/706399,60000.0,100000.0,руб.
278,Senior Python developer,https://ekaterinburg.hh.ru/vacancy/39121983?query=python,https://hh.ru/employer/4872,,,
279,Backend разработчик Python (middle+/senior),https://ekaterinburg.hh.ru/vacancy/39124396?query=python,https://hh.ru/employer/3598220,150000.0,200000.0,руб.
280,Python-разработчик (Middle),https://ekaterinburg.hh.ru/vacancy/36806782?query=python,https://hh.ru/employer/563765,,,
281,Data engineer,https://ekaterinburg.hh.ru/vacancy/38275082?query=python,https://hh.ru/employer/1829949,,,
282,Разработчик SQL / Data Engineer (Big data),https://ekaterinburg.hh.ru/vacancy/37948064?query=python,https://hh.ru/employer/4181,,,
283,Junior Data Scientist,https://ekaterinburg.hh.ru/vacancy/39103547?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
284,Разработчик C/C++,https://ekaterinburg.hh.ru/vacancy/38646602?query=python,https://hh.ru/employer/855766,130000.0,180000.0,руб.
285,Ведущий разработчик Python (Fullstack),https://ekaterinburg.hh.ru/vacancy/38848906?query=python,https://hh.ru/employer/42000,,,
286,Ведущий инженер по автоматизированному тестированию (frontend),https://ekaterinburg.hh.ru/vacancy/37373784?query=python,https://hh.ru/employer/42000,,,
287,Python Software Developer,https://ekaterinburg.hh.ru/vacancy/39025915?query=python,https://hh.ru/employer/4871538,,,
288,Python Developer (CRM-платформа),https://ekaterinburg.hh.ru/vacancy/39084319?query=python,https://hh.ru/employer/1429999,,,
289,GUI-программист (PyQt),https://ekaterinburg.hh.ru/vacancy/38603799?query=python,https://hh.ru/employer/1008541,150000.0,200000.0,руб.
290,Ведущий специалист по Machine learning (3D-алгоритмы),https://ekaterinburg.hh.ru/vacancy/38172830?query=python,https://hh.ru/employer/215019,250000.0,,руб.
291,Python разработчик (middle+),https://ekaterinburg.hh.ru/vacancy/38792104?query=python,https://hh.ru/employer/2155808?dpt=2155808-2155808-uma,,,
292,Senior Data scientist,https://ekaterinburg.hh.ru/vacancy/38324035?query=python,https://hh.ru/employer/1039977,,,
293,Data Engineer,https://ekaterinburg.hh.ru/vacancy/36585686?query=python,https://hh.ru/employer/87021,,,
294,"Инженер по автоматизированному тестированию (QA Automation Engineer) Python, C",https://ekaterinburg.hh.ru/vacancy/37468575?query=python,https://hh.ru/employer/59351,90000.0,140000.0,руб.
295,QA engineer,https://ekaterinburg.hh.ru/vacancy/38642086?query=python,https://hh.ru/employer/2363532,,70000.0,руб.
296,Senior Python/Go -разработчик,https://ekaterinburg.hh.ru/vacancy/38467275?query=python,https://hh.ru/employer/567799,,,
297,Программист по созданию и ведению обучающего курса по Python,https://ekaterinburg.hh.ru/vacancy/36906276?query=python,https://hh.ru/employer/2436398,150000.0,,руб.
298,Программист ML/DL,https://ekaterinburg.hh.ru/vacancy/39160871?query=python,https://hh.ru/employer/1798150,,,
299,Embedded Linux developer,https://ekaterinburg.hh.ru/vacancy/38902259?query=python,https://hh.ru/employer/4419719,,,
300,"Ведущий специалист (Python, selenium)",https://ekaterinburg.hh.ru/vacancy/39155576?query=python,https://hh.ru/employer/370,,,
301,"PHP-разработчик (full-stack, YII2)",https://ekaterinburg.hh.ru/vacancy/39091011?query=python,https://hh.ru/employer/871422,60000.0,,руб.
302,Python developer / Питон разработчик - партнер по проектам,https://ekaterinburg.hh.ru/vacancy/39085945?query=python,https://hh.ru/employer/4889155,50000.0,200000.0,руб.
303,DevOps - разработчик ПО,https://ekaterinburg.hh.ru/vacancy/35275243?query=python,https://hh.ru/employer/3555320,200000.0,,руб.
304,Инженер-программист C++ для встраиваемых систем (Разработчик C++ Linux/Embedded Linux),https://ekaterinburg.hh.ru/vacancy/38123271?query=python,https://hh.ru/employer/2743658,140000.0,,руб.
305,Backend разработчик,https://ekaterinburg.hh.ru/vacancy/38686932?query=python,https://hh.ru/employer/4835670,180000.0,350000.0,руб.
306,Тестировщик (QA engineer),https://ekaterinburg.hh.ru/vacancy/37325414?query=python,https://hh.ru/employer/2223982,100000.0,160000.0,руб.
307,Data Scientist,https://ekaterinburg.hh.ru/vacancy/39130131?query=python,https://hh.ru/employer/4934?dpt=bil-4934-beel,,,
308,Computer Vision Engineer,https://ekaterinburg.hh.ru/vacancy/37524100?query=python,https://hh.ru/employer/567799,,,
309,DevOps,https://ekaterinburg.hh.ru/vacancy/39136724?query=python,https://hh.ru/employer/6041?dpt=severstal-6041-it,,,
310,Junior backend-разработчик (Node.js),https://ekaterinburg.hh.ru/vacancy/38701734?query=python,https://hh.ru/employer/383808,,,
311,Стажёр-тестировщик,https://ekaterinburg.hh.ru/vacancy/39104933?query=python,https://hh.ru/employer/3776?dpt=mts-3776-stud,,,
312,Machine Learning research engineer,https://ekaterinburg.hh.ru/vacancy/39135462?query=python,https://hh.ru/employer/65093,,,
313,Стажер data scientist,https://ekaterinburg.hh.ru/vacancy/38502536?query=python,https://hh.ru/employer/3809?dpt=sbr-3809-sibb,,,
314,DevOps Engineer,https://ekaterinburg.hh.ru/vacancy/37157884?query=python,https://hh.ru/employer/3013521,150000.0,250000.0,руб.
315,Преподаватель кружка программирования (Python),https://ekaterinburg.hh.ru/vacancy/37349068?query=python,https://hh.ru/employer/2657797,,,
316,Специалист по тестированию,https://ekaterinburg.hh.ru/vacancy/38954659?query=python,https://hh.ru/employer/3991678,,,
317,Data science в Массовую персонализацию,https://ekaterinburg.hh.ru/vacancy/38596730?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
